date,DayAvgPrice,IntradayStd,Volume,day_of_week,day_of_year,Log_Profit,DayAvgPrice_diff,real_time,imag_time,c_week_real,c_week_imag,c_month_real,c_month_imag,c_quarter_real,c_quarter_imag,c_year_real,c_year_imag,Target,POLY_1,POLY_2,POLY_3,lambda_C3,lambda_C2,lambda_C1,lambda_T5,lambda_T4,lambda_T3,lambda_T2,lambda_T1,lambda_T_sum,pred,signal,cum_return,return
2024-02-10,65.06583336111112,0.0,0.0,5,0.1095890410958904,0.49116463444457775,0.0,100.64,0.5,-0.9009688679025761,0.43388373911723205,-0.49522556568937903,0.8687644324485404,0.7169508504993275,0.6971237178351422,-0.18704334906989586,0.9823516608469276,65.06583336111112,0.007942664545922984,0.02028821565052486,0.006325736117925458,7.877421911176666e-05,0.02409138309120387,4.128966725654388,1.1075723514944202,3.5589194163258173,0.05383562582231847,0.32279522674330324,0.6233691474343782,92.1924626556469,64.92327,hold,23.004146767161114,0.0
2024-02-11,65.06583336111112,0.0,0.0,6,0.11232876712328767,0.49116463444457775,0.0,100.65,0.1,-0.9009688679026722,-0.4338837391170327,-0.6627660406407333,0.748826532231201,0.6673217908070813,0.7447695130132744,-0.2039136706831019,0.9789888737409346,65.59972227777777,0.007942664545922984,0.02028821565052486,0.006325736117925458,7.721313591698041e-05,0.022373518306030123,3.9868003796457403,1.7987709278055386,3.0014452083008107,0.048749016504440565,0.3228241830934813,0.6284268004020781,86.87100049838942,64.999626,hold,23.004146767161114,0.0
2024-02-12,65.59972227777777,0.15346464118926623,0.022911263482090088,0,0.11506849315068493,0.46930918443928954,0.5338889166666547,100.66,3.0,-0.22252093395603093,-0.9749279121818883,-0.8021688425509342,0.5970972684919054,0.6145341867277929,0.7888901909282496,-0.22072365096049726,0.9753363880767848,65.84944433333334,0.04018118235078824,0.021541416193426303,0.029308382018988412,7.549656706521615e-05,0.02164370090806067,3.729939290659593,1.4771956332773701,2.3817707498492764,0.04638010574176957,0.32071387443459964,0.6329060198236308,79.49044972914011,65.71968,hold,23.004146767161114,0.0
2024-02-13,65.84944433333334,0.3470029478871913,0.06235955512759914,1,0.1178082191780822,0.48100291647531174,0.2497220555555657,100.67,4.0,0.623489801858222,-0.7818314824684378,-0.907515637920374,0.42001829356585946,0.5588378907208237,0.8292769211154382,-0.23746831555844364,0.971395284683756,65.46916666666667,0.08078300534174321,0.025851310771307777,0.06873795835076735,8.51850062742085e-05,0.021482954679181425,3.625621956938943,1.7535826013593707,4.910772643088351,0.07252531548869624,0.30432984142810754,0.6231448430831963,76.93632176911183,65.7341,hold,23.004146767161114,0.0
2024-02-14,65.46916666666667,0.16474005497839822,0.019669060159590756,2,0.12054794520547946,0.5066543450790612,-0.3802776666666716,100.68,4.5,1.0,2.1965478021091397e-13,-0.9743339379633604,0.22510747951325513,0.5004965225653432,0.8657385465023485,-0.25414270946137363,0.9671667297977282,66.80333336111111,0.04252783382583468,0.02164041907848429,0.026044330955536266,8.614474350659965e-05,0.021435534621218017,3.4703288205869747,2.053831213289109,6.277976914818881,0.09159676284279714,0.2920117563043834,0.6163914808528196,72.3789644329082,65.2246,sell,23.004146767161114,0.0
2024-02-15,66.80333336111111,0.21858010060664104,0.04616532915837429,3,0.12328767123287672,0.4372107382299875,1.3341666944444484,100.69,5.0,0.6234898018593007,0.7818314824675775,-0.9997869777217111,0.020639747529624893,0.43978622160450154,0.89810248818653,-0.27074189844775587,0.962651974716151,67.65416663888888,0.053985743621590164,0.023114385324534102,0.05277857850585101,9.450816428572888e-05,0.02092104606089678,3.2226799488873974,1.818177530377541,6.79574339978785,0.10719210593602228,0.2750022591547105,0.6178056349092673,66.33860714499227,66.81975,hold,23.004146767161114,0.0
2024-02-16,67.65416663888888,0.17847562845500514,0.045587067856304606,4,0.12602739726027398,0.45731665230913826,0.8508332777777667,100.7,7.0,-0.22252093395645922,0.9749279121817905,-0.9827941506664685,-0.18470424309088013,0.37699433973185087,0.9262155622802641,-0.2872609705505966,0.9578523554276668,67.65416663888888,0.04568779696228995,0.022792721650610512,0.05238698312064524,0.00010249935977718804,0.017753661613549923,3.376536208420119,3.1277792955919104,6.418864605390968,0.11133031479176284,0.25706363624248163,0.6316060489657556,67.58006089224271,67.479095,hold,23.004146767161114,0.0
2024-02-17,67.65416663888888,0.0,0.0,5,0.12876712328767126,0.49116463444457775,0.0,100.71,0.5,-0.9009688679020735,0.43388373911827577,-0.9240768857521456,-0.38220663157331003,0.31241808130791643,0.9499447049549148,-0.3036950375106667,0.9527692922168487,67.65416663888888,0.00827570024582215,0.02141098084287331,0.006883089299103338,0.00010448791905293275,0.017527864521282053,3.3107550183949064,4.594780432530652,6.113149566941102,0.11252695783251758,0.2505792673615692,0.6368937748059132,65.99112729999543,67.48304,hold,23.004146767161114,0.0
2024-02-18,67.65416663888888,0.0,0.0,6,0.1315068493150685,0.49116463444457775,0.0,100.72,0.1,-0.9009688679023855,-0.43388373911762784,-0.8261280192143466,-0.563482471660814,0.2463630964425242,0.9691776022542264,-0.320039236223127,0.9474042892438885,67.48861111111111,0.00827570024582215,0.02141098084287331,0.006883089299103338,0.00010559949891026266,0.014692235558135475,3.027861524934716,4.070488039756376,6.083069175704833,0.11215475168468568,0.25606121536692594,0.6317840329483885,60.8270267137428,67.55059,hold,23.004146767161114,0.0
2024-02-19,67.48861111111111,0.10902562681125928,0.028218472113228428,0,0.13424657534246576,0.4977173092099101,-0.16555552777776938,100.73,3.0,-0.2225209339571603,-0.9749279121816306,-0.6931059614311502,-0.7208357137577195,0.17914203430194764,0.983823221694914,-0.3362887301766797,0.9417589340994628,67.08027772222222,0.031108564917613768,0.02185478175277772,0.035013776225038276,0.00010668898747213139,0.014698120181728764,2.663142356444827,2.6521555853778898,4.077704796470136,0.09377824445959199,0.27652793777007284,0.6296938177703353,53.701764034620105,67.45628,hold,23.004146767161114,0.0
2024-02-20,67.08027772222222,0.24645469843669185,0.0629655786936652,1,0.13698630136986303,0.5073954039486409,-0.4083333888888916,100.74,4.0,0.6234898018587385,-0.7818314824680259,-0.5306581519803645,-0.8475859400301449,0.11107306328935714,0.9938122431382693,-0.35243871088458106,0.9358348973350025,68.20500008333335,0.05986429938394524,0.023796811202354565,0.06960833389273959,0.0001238198883614592,0.015443533789036085,2.3234917943248345,1.154252558247031,1.5967570726135334,0.058396634807382615,0.307687157062613,0.6339162081300043,46.72629830457629,66.85947,hold,23.004146767161114,0.0
2024-02-21,68.20500008333335,0.2980843250793627,0.056779535115362934,2,0.13972602739726028,0.446694100019628,1.1247223611111252,100.75,4.5,1.0,8.802145951079777e-13,-0.3456812980990823,-0.9383519809456009,0.04247836510071999,0.9990973868939754,-0.3684843993077911,0.9296339319682648,71.64777755555556,0.07083024358267963,0.02550423432247513,0.06368044764233838,9.276924577950748e-05,0.0171080207441475,2.275180508827389,1.1959641630155815,1.4582805551390243,0.0718578482662721,0.31547386195682303,0.6126682897769049,48.647426373071866,68.12923,hold,23.004146767161114,0.0
2024-02-22,71.64777755555556,0.44501737066260216,0.11428496891211586,3,0.14246575342465756,0.3594623955356301,3.442777472222218,100.76,5.0,0.6234898018587842,0.7818314824679894,-0.14602857559135135,-0.9892803723468696,-0.02631739021433584,0.9996536375026635,-0.3844210472688491,0.9231578729647065,72.17194436111112,0.10206192116894698,0.031733909924834346,0.12186214735673892,8.090665648601552e-05,0.020689035721625885,3.6176091524333063,2.00594005592092,2.712516110182938,0.06292508888745034,0.3108804252056487,0.626194485906901,66.55261151559637,71.62634,hold,23.004146767161114,0.0
2024-02-23,72.17194436111112,0.427730370362728,0.06968770378769605,4,0.1452054794520548,0.47166975547020484,0.5241668055555522,100.77,7.0,-0.22252093395532982,0.9749279121820483,0.05982377704580202,-0.9982089539269692,-0.09498858096944227,0.9954783621382294,-0.4002439388572806,0.9164086366943567,72.17194436111112,0.09850300242780465,0.03130683162112349,0.07746856033682514,0.0001180193689458653,0.01982518865237854,5.269168066754621,4.366172286224586,6.766108263370944,0.07097023690238534,0.29682210815705684,0.6322076549405578,96.66148806208948,71.61065,hold,23.004146767161114,0.0
2024-02-24,72.17194436111112,0.0,0.0,5,0.14794520547945206,0.49116463444457775,0.0,100.78,0.5,-0.9009688679023601,0.43388373911768063,0.263136316573853,-0.9647586635526758,-0.16321017506323196,0.9865913230694,-0.4159483918249504,0.9093882203647887,72.17194436111112,0.00884207716250853,0.023370698942867495,0.007908002421191754,0.00014518251671029176,0.02266782572111187,6.645720544356318,6.884829591879123,11.302774403001697,0.09002602659605191,0.28634897528206005,0.6236249981218879,129.6977494461302,71.90595,hold,23.004146767161114,0.0
